Start date;End date;grid load [MWh] Calculated resolutions;Residual load [MWh] Calculated resolutions
Jan 13, 2022 3:00 PM;Jan 13, 2022 4:00 PM;69,141.25;43,647.50
Jan 13, 2022 4:00 PM;Jan 13, 2022 5:00 PM;69,034.00;46,071.00
Jan 13, 2022 5:00 PM;Jan 13, 2022 6:00 PM;71,211.50;48,305.50
Jan 13, 2022 6:00 PM;Jan 13, 2022 7:00 PM;70,711.50;47,355.00
Jan 13, 2022 7:00 PM;Jan 13, 2022 8:00 PM;69,224.75;45,396.00
Jan 13, 2022 8:00 PM;Jan 13, 2022 9:00 PM;66,547.25;42,276.50
Jan 13, 2022 9:00 PM;Jan 13, 2022 10:00 PM;63,796.75;39,130.50
Jan 13, 2022 10:00 PM;Jan 13, 2022 11:00 PM;61,057.50;36,400.75
Jan 13, 2022 11:00 PM;Jan 14, 2022 12:00 AM;57,782.75;32,986.50
Jan 14, 2022 12:00 AM;Jan 14, 2022 1:00 AM;55,905.00;30,786.50
Jan 14, 2022 1:00 AM;Jan 14, 2022 2:00 AM;54,310.50;29,332.50
Jan 14, 2022 2:00 AM;Jan 14, 2022 3:00 AM;53,518.50;28,838.00
Jan 14, 2022 3:00 AM;Jan 14, 2022 4:00 AM;53,875.00;29,262.75
Jan 14, 2022 4:00 AM;Jan 14, 2022 5:00 AM;55,111.00;30,396.00
Jan 14, 2022 5:00 AM;Jan 14, 2022 6:00 AM;57,835.25;33,071.25
Jan 14, 2022 6:00 AM;Jan 14, 2022 7:00 AM;63,782.75;38,939.75
Jan 14, 2022 7:00 AM;Jan 14, 2022 8:00 AM;67,333.25;43,087.50
Jan 14, 2022 8:00 AM;Jan 14, 2022 9:00 AM;68,827.50;44,360.75
Jan 14, 2022 9:00 AM;Jan 14, 2022 10:00 AM;69,208.00;42,313.25
Jan 14, 2022 10:00 AM;Jan 14, 2022 11:00 AM;69,725.50;40,590.00
Jan 14, 2022 11:00 AM;Jan 14, 2022 12:00 PM;70,857.00;40,278.50
Jan 14, 2022 12:00 PM;Jan 14, 2022 1:00 PM;70,741.75;40,288.75
Jan 14, 2022 1:00 PM;Jan 14, 2022 2:00 PM;69,754.00;41,308.25
Jan 14, 2022 2:00 PM;Jan 14, 2022 3:00 PM;68,699.25;43,710.75
Jan 14, 2022 3:00 PM;Jan 14, 2022 4:00 PM;67,811.25;47,305.00
Jan 14, 2022 4:00 PM;Jan 14, 2022 5:00 PM;67,548.50;51,189.50
Jan 14, 2022 5:00 PM;Jan 14, 2022 6:00 PM;69,699.50;55,409.25
Jan 14, 2022 6:00 PM;Jan 14, 2022 7:00 PM;69,318.00;56,608.50
Jan 14, 2022 7:00 PM;Jan 14, 2022 8:00 PM;68,190.50;57,089.25
Jan 14, 2022 8:00 PM;Jan 14, 2022 9:00 PM;65,428.50;55,747.25
Jan 14, 2022 9:00 PM;Jan 14, 2022 10:00 PM;62,608.25;54,079.75
Jan 14, 2022 10:00 PM;Jan 14, 2022 11:00 PM;60,483.75;52,924.75
Jan 14, 2022 11:00 PM;Jan 15, 2022 12:00 AM;57,464.25;50,638.75
Jan 15, 2022 12:00 AM;Jan 15, 2022 1:00 AM;54,006.00;49,001.00
Jan 15, 2022 1:00 AM;Jan 15, 2022 2:00 AM;52,368.00;47,646.50
Jan 15, 2022 2:00 AM;Jan 15, 2022 3:00 AM;51,263.75;46,720.25
Jan 15, 2022 3:00 AM;Jan 15, 2022 4:00 AM;50,938.25;46,588.25
Jan 15, 2022 4:00 AM;Jan 15, 2022 5:00 AM;50,757.50;46,600.50
Jan 15, 2022 5:00 AM;Jan 15, 2022 6:00 AM;50,525.00;46,579.50
Jan 15, 2022 6:00 AM;Jan 15, 2022 7:00 AM;51,267.25;47,524.25
Jan 15, 2022 7:00 AM;Jan 15, 2022 8:00 AM;53,678.25;50,225.00
Jan 15, 2022 8:00 AM;Jan 15, 2022 9:00 AM;56,462.50;52,799.75
Jan 15, 2022 9:00 AM;Jan 15, 2022 10:00 AM;59,106.25;53,418.25
Jan 15, 2022 10:00 AM;Jan 15, 2022 11:00 AM;60,394.00;52,299.00
Jan 15, 2022 11:00 AM;Jan 15, 2022 12:00 PM;61,849.50;51,977.25
Jan 15, 2022 12:00 PM;Jan 15, 2022 1:00 PM;61,942.75;51,448.50
Jan 15, 2022 1:00 PM;Jan 15, 2022 2:00 PM;60,846.75;51,056.50
Jan 15, 2022 2:00 PM;Jan 15, 2022 3:00 PM;60,049.00;52,129.50
Jan 15, 2022 3:00 PM;Jan 15, 2022 4:00 PM;59,547.75;54,179.50
Jan 15, 2022 4:00 PM;Jan 15, 2022 5:00 PM;60,322.00;56,693.00
Jan 15, 2022 5:00 PM;Jan 15, 2022 6:00 PM;63,427.50;59,490.50
Jan 15, 2022 6:00 PM;Jan 15, 2022 7:00 PM;64,096.75;59,307.25
Jan 15, 2022 7:00 PM;Jan 15, 2022 8:00 PM;63,352.75;57,791.25
Jan 15, 2022 8:00 PM;Jan 15, 2022 9:00 PM;60,953.75;54,720.25
Jan 15, 2022 9:00 PM;Jan 15, 2022 10:00 PM;59,457.50;52,614.00
Jan 15, 2022 10:00 PM;Jan 15, 2022 11:00 PM;58,826.75;51,439.50
Jan 15, 2022 11:00 PM;Jan 16, 2022 12:00 AM;56,301.00;48,501.75
Jan 16, 2022 12:00 AM;Jan 16, 2022 1:00 AM;53,593.50;45,650.75
Jan 16, 2022 1:00 AM;Jan 16, 2022 2:00 AM;51,705.25;43,011.25
Jan 16, 2022 2:00 AM;Jan 16, 2022 3:00 AM;50,550.25;41,156.50
Jan 16, 2022 3:00 AM;Jan 16, 2022 4:00 AM;50,277.00;39,648.75
Jan 16, 2022 4:00 AM;Jan 16, 2022 5:00 AM;50,417.75;38,255.00
Jan 16, 2022 5:00 AM;Jan 16, 2022 6:00 AM;50,110.75;36,408.00
Jan 16, 2022 6:00 AM;Jan 16, 2022 7:00 AM;50,184.25;34,810.50
Jan 16, 2022 7:00 AM;Jan 16, 2022 8:00 AM;52,074.50;34,857.25
Jan 16, 2022 8:00 AM;Jan 16, 2022 9:00 AM;54,792.25;35,010.00
Jan 16, 2022 9:00 AM;Jan 16, 2022 10:00 AM;57,515.50;33,995.50
Jan 16, 2022 10:00 AM;Jan 16, 2022 11:00 AM;59,303.25;32,071.75
Jan 16, 2022 11:00 AM;Jan 16, 2022 12:00 PM;60,829.75;30,760.00
Jan 16, 2022 12:00 PM;Jan 16, 2022 1:00 PM;59,658.25;27,666.50
Jan 16, 2022 1:00 PM;Jan 16, 2022 2:00 PM;58,020.00;24,892.50
Jan 16, 2022 2:00 PM;Jan 16, 2022 3:00 PM;56,692.50;23,373.00
Jan 16, 2022 3:00 PM;Jan 16, 2022 4:00 PM;55,671.50;23,029.50
Jan 16, 2022 4:00 PM;Jan 16, 2022 5:00 PM;56,344.75;24,113.75
Jan 16, 2022 5:00 PM;Jan 16, 2022 6:00 PM;59,553.25;26,819.75
Jan 16, 2022 6:00 PM;Jan 16, 2022 7:00 PM;60,015.25;26,650.50
Jan 16, 2022 7:00 PM;Jan 16, 2022 8:00 PM;59,071.50;25,076.50
Jan 16, 2022 8:00 PM;Jan 16, 2022 9:00 PM;57,003.50;22,535.00
Jan 16, 2022 9:00 PM;Jan 16, 2022 10:00 PM;55,354.25;20,654.00
Jan 16, 2022 10:00 PM;Jan 16, 2022 11:00 PM;55,144.00;20,765.25
Jan 16, 2022 11:00 PM;Jan 17, 2022 12:00 AM;52,675.50;17,927.50
Jan 17, 2022 12:00 AM;Jan 17, 2022 1:00 AM;50,688.25;15,144.00
Jan 17, 2022 1:00 AM;Jan 17, 2022 2:00 AM;48,901.00;12,661.00
Jan 17, 2022 2:00 AM;Jan 17, 2022 3:00 AM;48,386.25;11,683.25
Jan 17, 2022 3:00 AM;Jan 17, 2022 4:00 AM;48,814.75;11,642.50
Jan 17, 2022 4:00 AM;Jan 17, 2022 5:00 AM;50,536.25;12,614.25
Jan 17, 2022 5:00 AM;Jan 17, 2022 6:00 AM;54,009.75;15,079.00
Jan 17, 2022 6:00 AM;Jan 17, 2022 7:00 AM;61,020.50;20,655.00
Jan 17, 2022 7:00 AM;Jan 17, 2022 8:00 AM;66,612.50;25,444.00
Jan 17, 2022 8:00 AM;Jan 17, 2022 9:00 AM;69,042.25;27,493.75
Jan 17, 2022 9:00 AM;Jan 17, 2022 10:00 AM;69,765.50;27,224.50
Jan 17, 2022 10:00 AM;Jan 17, 2022 11:00 AM;70,664.00;27,103.75
Jan 17, 2022 11:00 AM;Jan 17, 2022 12:00 PM;71,752.00;27,572.25
Jan 17, 2022 12:00 PM;Jan 17, 2022 1:00 PM;72,166.00;27,704.25
Jan 17, 2022 1:00 PM;Jan 17, 2022 2:00 PM;71,298.50;27,846.50
Jan 17, 2022 2:00 PM;Jan 17, 2022 3:00 PM;70,019.50;29,690.75
Jan 17, 2022 3:00 PM;Jan 17, 2022 4:00 PM;69,110.25;33,449.00
Jan 17, 2022 4:00 PM;Jan 17, 2022 5:00 PM;68,908.50;37,868.50
Jan 17, 2022 5:00 PM;Jan 17, 2022 6:00 PM;71,132.25;43,495.75
Jan 17, 2022 6:00 PM;Jan 17, 2022 7:00 PM;70,765.50;45,916.75
Jan 17, 2022 7:00 PM;Jan 17, 2022 8:00 PM;69,353.75;46,973.25
Jan 17, 2022 8:00 PM;Jan 17, 2022 9:00 PM;66,029.00;45,736.00
Jan 17, 2022 9:00 PM;Jan 17, 2022 10:00 PM;63,388.75;44,674.75
Jan 17, 2022 10:00 PM;Jan 17, 2022 11:00 PM;61,111.25;43,607.75
Jan 17, 2022 11:00 PM;Jan 18, 2022 12:00 AM;57,373.75;40,617.25
Jan 18, 2022 12:00 AM;Jan 18, 2022 1:00 AM;58,122.00;43,022.00
Jan 18, 2022 1:00 AM;Jan 18, 2022 2:00 AM;56,271.00;41,781.75
Jan 18, 2022 2:00 AM;Jan 18, 2022 3:00 AM;55,152.75;41,494.75
Jan 18, 2022 3:00 AM;Jan 18, 2022 4:00 AM;55,518.00;42,775.75
Jan 18, 2022 4:00 AM;Jan 18, 2022 5:00 AM;56,745.25;45,054.25
Jan 18, 2022 5:00 AM;Jan 18, 2022 6:00 AM;59,940.50;49,587.50
Jan 18, 2022 6:00 AM;Jan 18, 2022 7:00 AM;65,718.75;56,747.75
Jan 18, 2022 7:00 AM;Jan 18, 2022 8:00 AM;67,896.50;60,290.00
Jan 18, 2022 8:00 AM;Jan 18, 2022 9:00 AM;68,945.00;62,148.00
Jan 18, 2022 9:00 AM;Jan 18, 2022 10:00 AM;69,595.50;62,052.25
Jan 18, 2022 10:00 AM;Jan 18, 2022 11:00 AM;70,341.75;61,341.25
Jan 18, 2022 11:00 AM;Jan 18, 2022 12:00 PM;71,490.75;61,145.75
Jan 18, 2022 12:00 PM;Jan 18, 2022 1:00 PM;71,807.50;60,574.00
Jan 18, 2022 1:00 PM;Jan 18, 2022 2:00 PM;71,114.25;59,752.50
Jan 18, 2022 2:00 PM;Jan 18, 2022 3:00 PM;70,150.50;59,573.75
Jan 18, 2022 3:00 PM;Jan 18, 2022 4:00 PM;68,940.25;59,653.00
Jan 18, 2022 4:00 PM;Jan 18, 2022 5:00 PM;68,429.00;59,896.50
Jan 18, 2022 5:00 PM;Jan 18, 2022 6:00 PM;70,537.75;61,261.50
Jan 18, 2022 6:00 PM;Jan 18, 2022 7:00 PM;70,482.50;59,776.25
Jan 18, 2022 7:00 PM;Jan 18, 2022 8:00 PM;68,908.00;57,027.00
Jan 18, 2022 8:00 PM;Jan 18, 2022 9:00 PM;65,899.25;53,310.50
Jan 18, 2022 9:00 PM;Jan 18, 2022 10:00 PM;63,362.00;50,141.50
Jan 18, 2022 10:00 PM;Jan 18, 2022 11:00 PM;61,093.75;47,290.75
Jan 18, 2022 11:00 PM;Jan 19, 2022 12:00 AM;57,496.25;43,040.00
Jan 19, 2022 12:00 AM;Jan 19, 2022 1:00 AM;57,004.25;41,490.75
Jan 19, 2022 1:00 AM;Jan 19, 2022 2:00 AM;54,769.00;38,806.75
Jan 19, 2022 2:00 AM;Jan 19, 2022 3:00 AM;53,560.75;37,633.00
Jan 19, 2022 3:00 AM;Jan 19, 2022 4:00 AM;53,516.25;37,608.75
Jan 19, 2022 4:00 AM;Jan 19, 2022 5:00 AM;54,441.75;38,399.00
Jan 19, 2022 5:00 AM;Jan 19, 2022 6:00 AM;57,428.75;40,993.75
Jan 19, 2022 6:00 AM;Jan 19, 2022 7:00 AM;63,034.50;45,684.25
Jan 19, 2022 7:00 AM;Jan 19, 2022 8:00 AM;70,429.25;52,240.00
Jan 19, 2022 8:00 AM;Jan 19, 2022 9:00 AM;73,304.25;53,905.50
Jan 19, 2022 9:00 AM;Jan 19, 2022 10:00 AM;74,482.00;51,831.25
Jan 19, 2022 10:00 AM;Jan 19, 2022 11:00 AM;74,766.00;48,227.25
Jan 19, 2022 11:00 AM;Jan 19, 2022 12:00 PM;75,799.75;45,960.50
Jan 19, 2022 12:00 PM;Jan 19, 2022 1:00 PM;74,967.25;42,994.00
Jan 19, 2022 1:00 PM;Jan 19, 2022 2:00 PM;73,906.00;41,143.75
Jan 19, 2022 2:00 PM;Jan 19, 2022 3:00 PM;72,974.25;40,426.50
Jan 19, 2022 3:00 PM;Jan 19, 2022 4:00 PM;71,675.75;39,977.00
Jan 19, 2022 4:00 PM;Jan 19, 2022 5:00 PM;71,067.50;39,439.00
Jan 19, 2022 5:00 PM;Jan 19, 2022 6:00 PM;73,091.00;39,984.00
Jan 19, 2022 6:00 PM;Jan 19, 2022 7:00 PM;73,354.00;38,493.50
Jan 19, 2022 7:00 PM;Jan 19, 2022 8:00 PM;71,624.00;35,348.25
Jan 19, 2022 8:00 PM;Jan 19, 2022 9:00 PM;68,391.50;31,445.00
Jan 19, 2022 9:00 PM;Jan 19, 2022 10:00 PM;65,476.75;28,220.75
Jan 19, 2022 10:00 PM;Jan 19, 2022 11:00 PM;62,637.75;25,848.50
Jan 19, 2022 11:00 PM;Jan 20, 2022 12:00 AM;59,087.25;22,308.50
Jan 20, 2022 12:00 AM;Jan 20, 2022 1:00 AM;56,439.25;18,580.50
Jan 20, 2022 1:00 AM;Jan 20, 2022 2:00 AM;54,238.00;16,706.25
Jan 20, 2022 2:00 AM;Jan 20, 2022 3:00 AM;52,784.50;15,253.75
Jan 20, 2022 3:00 AM;Jan 20, 2022 4:00 AM;53,082.00;15,261.50
Jan 20, 2022 4:00 AM;Jan 20, 2022 5:00 AM;54,262.00;16,031.25
Jan 20, 2022 5:00 AM;Jan 20, 2022 6:00 AM;57,299.25;18,819.00
Jan 20, 2022 6:00 AM;Jan 20, 2022 7:00 AM;63,219.00;23,879.50
Jan 20, 2022 7:00 AM;Jan 20, 2022 8:00 AM;67,183.00;27,960.25
Jan 20, 2022 8:00 AM;Jan 20, 2022 9:00 AM;68,496.50;29,169.00
Jan 20, 2022 9:00 AM;Jan 20, 2022 10:00 AM;69,075.25;27,988.00
Jan 20, 2022 10:00 AM;Jan 20, 2022 11:00 AM;69,826.00;26,354.50
Jan 20, 2022 11:00 AM;Jan 20, 2022 12:00 PM;71,527.50;26,010.75
Jan 20, 2022 12:00 PM;Jan 20, 2022 1:00 PM;71,257.50;24,371.75
Jan 20, 2022 1:00 PM;Jan 20, 2022 2:00 PM;70,022.75;23,633.25
Jan 20, 2022 2:00 PM;Jan 20, 2022 3:00 PM;68,593.00;24,808.00
Jan 20, 2022 3:00 PM;Jan 20, 2022 4:00 PM;67,839.50;27,586.50
Jan 20, 2022 4:00 PM;Jan 20, 2022 5:00 PM;67,719.75;31,149.75
Jan 20, 2022 5:00 PM;Jan 20, 2022 6:00 PM;69,520.50;35,193.50
Jan 20, 2022 6:00 PM;Jan 20, 2022 7:00 PM;69,886.75;36,815.25
Jan 20, 2022 7:00 PM;Jan 20, 2022 8:00 PM;68,942.75;36,956.50
Jan 20, 2022 8:00 PM;Jan 20, 2022 9:00 PM;66,519.50;35,760.00
Jan 20, 2022 9:00 PM;Jan 20, 2022 10:00 PM;64,207.25;34,702.00
Jan 20, 2022 10:00 PM;Jan 20, 2022 11:00 PM;62,086.75;33,674.25
Jan 20, 2022 11:00 PM;Jan 21, 2022 12:00 AM;58,999.50;31,196.75
Jan 21, 2022 12:00 AM;Jan 21, 2022 1:00 AM;59,062.75;31,902.25
Jan 21, 2022 1:00 AM;Jan 21, 2022 2:00 AM;57,154.75;30,393.50
Jan 21, 2022 2:00 AM;Jan 21, 2022 3:00 AM;56,026.75;29,481.75
Jan 21, 2022 3:00 AM;Jan 21, 2022 4:00 AM;56,550.00;30,320.25
Jan 21, 2022 4:00 AM;Jan 21, 2022 5:00 AM;57,626.50;31,852.25
Jan 21, 2022 5:00 AM;Jan 21, 2022 6:00 AM;60,474.25;35,237.50
Jan 21, 2022 6:00 AM;Jan 21, 2022 7:00 AM;66,449.00;41,416.00
Jan 21, 2022 7:00 AM;Jan 21, 2022 8:00 AM;68,852.25;44,041.75
Jan 21, 2022 8:00 AM;Jan 21, 2022 9:00 AM;70,401.50;45,466.50
Jan 21, 2022 9:00 AM;Jan 21, 2022 10:00 AM;71,287.25;44,951.50
Jan 21, 2022 10:00 AM;Jan 21, 2022 11:00 AM;71,877.25;44,083.00
Jan 21, 2022 11:00 AM;Jan 21, 2022 12:00 PM;72,950.25;44,191.25
Jan 21, 2022 12:00 PM;Jan 21, 2022 1:00 PM;72,763.50;43,780.00
Jan 21, 2022 1:00 PM;Jan 21, 2022 2:00 PM;71,910.00;43,364.25
Jan 21, 2022 2:00 PM;Jan 21, 2022 3:00 PM;70,852.50;43,525.25
Jan 21, 2022 3:00 PM;Jan 21, 2022 4:00 PM;69,974.50;44,081.00
Jan 21, 2022 4:00 PM;Jan 21, 2022 5:00 PM;69,834.25;44,482.00
Jan 21, 2022 5:00 PM;Jan 21, 2022 6:00 PM;71,667.00;45,255.00
Jan 21, 2022 6:00 PM;Jan 21, 2022 7:00 PM;71,795.00;44,085.25
Jan 21, 2022 7:00 PM;Jan 21, 2022 8:00 PM;70,771.25;42,066.75
Jan 21, 2022 8:00 PM;Jan 21, 2022 9:00 PM;68,008.00;39,063.75
Jan 21, 2022 9:00 PM;Jan 21, 2022 10:00 PM;65,394.75;36,308.50
Jan 21, 2022 10:00 PM;Jan 21, 2022 11:00 PM;63,181.75;34,745.50
Jan 21, 2022 11:00 PM;Jan 22, 2022 12:00 AM;59,701.75;31,310.00
Jan 22, 2022 12:00 AM;Jan 22, 2022 1:00 AM;53,551.25;26,398.50
Jan 22, 2022 1:00 AM;Jan 22, 2022 2:00 AM;51,481.75;25,357.50
Jan 22, 2022 2:00 AM;Jan 22, 2022 3:00 AM;50,068.75;25,004.00
Jan 22, 2022 3:00 AM;Jan 22, 2022 4:00 AM;49,770.25;25,806.50
Jan 22, 2022 4:00 AM;Jan 22, 2022 5:00 AM;49,408.75;26,676.50
Jan 22, 2022 5:00 AM;Jan 22, 2022 6:00 AM;49,332.25;28,136.25
Jan 22, 2022 6:00 AM;Jan 22, 2022 7:00 AM;50,144.50;30,694.00
Jan 22, 2022 7:00 AM;Jan 22, 2022 8:00 AM;52,968.00;35,379.00
Jan 22, 2022 8:00 AM;Jan 22, 2022 9:00 AM;56,260.75;40,320.00
Jan 22, 2022 9:00 AM;Jan 22, 2022 10:00 AM;58,786.50;43,995.50
Jan 22, 2022 10:00 AM;Jan 22, 2022 11:00 AM;60,074.00;45,977.75
Jan 22, 2022 11:00 AM;Jan 22, 2022 12:00 PM;61,252.00;47,495.50
Jan 22, 2022 12:00 PM;Jan 22, 2022 1:00 PM;61,191.25;47,631.75
Jan 22, 2022 1:00 PM;Jan 22, 2022 2:00 PM;60,015.00;46,980.50
Jan 22, 2022 2:00 PM;Jan 22, 2022 3:00 PM;59,015.25;46,623.50
Jan 22, 2022 3:00 PM;Jan 22, 2022 4:00 PM;58,146.00;46,677.50
Jan 22, 2022 4:00 PM;Jan 22, 2022 5:00 PM;58,297.00;47,580.50
Jan 22, 2022 5:00 PM;Jan 22, 2022 6:00 PM;60,707.25;50,200.50
Jan 22, 2022 6:00 PM;Jan 22, 2022 7:00 PM;61,395.25;50,801.25
Jan 22, 2022 7:00 PM;Jan 22, 2022 8:00 PM;59,948.25;49,267.00
Jan 22, 2022 8:00 PM;Jan 22, 2022 9:00 PM;56,554.75;45,877.25
Jan 22, 2022 9:00 PM;Jan 22, 2022 10:00 PM;54,671.75;43,946.50
Jan 22, 2022 10:00 PM;Jan 22, 2022 11:00 PM;54,011.25;43,269.50
Jan 22, 2022 11:00 PM;Jan 23, 2022 12:00 AM;51,548.00;40,758.25
Jan 23, 2022 12:00 AM;Jan 23, 2022 1:00 AM;48,505.00;38,568.50
Jan 23, 2022 1:00 AM;Jan 23, 2022 2:00 AM;46,123.00;35,946.25
Jan 23, 2022 2:00 AM;Jan 23, 2022 3:00 AM;44,995.25;35,006.75
Jan 23, 2022 3:00 AM;Jan 23, 2022 4:00 AM;44,632.00;34,986.00
Jan 23, 2022 4:00 AM;Jan 23, 2022 5:00 AM;44,619.75;35,406.50
Jan 23, 2022 5:00 AM;Jan 23, 2022 6:00 AM;44,559.25;35,880.75
Jan 23, 2022 6:00 AM;Jan 23, 2022 7:00 AM;45,129.00;36,857.25
Jan 23, 2022 7:00 AM;Jan 23, 2022 8:00 AM;47,545.50;39,796.75
Jan 23, 2022 8:00 AM;Jan 23, 2022 9:00 AM;50,352.25;42,969.00
Jan 23, 2022 9:00 AM;Jan 23, 2022 10:00 AM;53,802.00;46,069.75
Jan 23, 2022 10:00 AM;Jan 23, 2022 11:00 AM;55,816.50;47,259.75
Jan 23, 2022 11:00 AM;Jan 23, 2022 12:00 PM;57,987.25;48,755.00
Jan 23, 2022 12:00 PM;Jan 23, 2022 1:00 PM;58,570.25;49,091.75
Jan 23, 2022 1:00 PM;Jan 23, 2022 2:00 PM;57,303.00;48,190.50
Jan 23, 2022 2:00 PM;Jan 23, 2022 3:00 PM;56,776.75;48,727.75
Jan 23, 2022 3:00 PM;Jan 23, 2022 4:00 PM;55,626.75;49,090.00
Jan 23, 2022 4:00 PM;Jan 23, 2022 5:00 PM;56,067.00;50,819.25
Jan 23, 2022 5:00 PM;Jan 23, 2022 6:00 PM;59,030.00;54,183.00
Jan 23, 2022 6:00 PM;Jan 23, 2022 7:00 PM;60,637.75;55,665.75
Jan 23, 2022 7:00 PM;Jan 23, 2022 8:00 PM;60,262.50;55,143.00
Jan 23, 2022 8:00 PM;Jan 23, 2022 9:00 PM;57,711.25;52,464.25
Jan 23, 2022 9:00 PM;Jan 23, 2022 10:00 PM;56,291.00;50,904.75
Jan 23, 2022 10:00 PM;Jan 23, 2022 11:00 PM;56,351.25;50,808.00
Jan 23, 2022 11:00 PM;Jan 24, 2022 12:00 AM;54,686.25;48,999.50
Jan 24, 2022 12:00 AM;Jan 24, 2022 1:00 AM;54,159.50;48,686.25
Jan 24, 2022 1:00 AM;Jan 24, 2022 2:00 AM;52,816.75;46,955.25
Jan 24, 2022 2:00 AM;Jan 24, 2022 3:00 AM;52,205.50;46,040.75
Jan 24, 2022 3:00 AM;Jan 24, 2022 4:00 AM;52,672.00;46,262.00
Jan 24, 2022 4:00 AM;Jan 24, 2022 5:00 AM;54,081.25;47,575.25
Jan 24, 2022 5:00 AM;Jan 24, 2022 6:00 AM;57,391.00;50,973.50
Jan 24, 2022 6:00 AM;Jan 24, 2022 7:00 AM;63,855.75;57,449.00
Jan 24, 2022 7:00 AM;Jan 24, 2022 8:00 AM;69,608.25;63,245.50
Jan 24, 2022 8:00 AM;Jan 24, 2022 9:00 AM;72,076.25;65,438.25
Jan 24, 2022 9:00 AM;Jan 24, 2022 10:00 AM;73,591.25;65,442.00
Jan 24, 2022 10:00 AM;Jan 24, 2022 11:00 AM;73,780.25;63,506.50
Jan 24, 2022 11:00 AM;Jan 24, 2022 12:00 PM;74,514.25;62,428.75
Jan 24, 2022 12:00 PM;Jan 24, 2022 1:00 PM;74,397.25;61,075.25
Jan 24, 2022 1:00 PM;Jan 24, 2022 2:00 PM;73,481.00;60,183.50
Jan 24, 2022 2:00 PM;Jan 24, 2022 3:00 PM;72,436.25;60,868.00
Jan 24, 2022 3:00 PM;Jan 24, 2022 4:00 PM;71,062.50;62,605.00
Jan 24, 2022 4:00 PM;Jan 24, 2022 5:00 PM;69,916.50;64,195.75
Jan 24, 2022 5:00 PM;Jan 24, 2022 6:00 PM;71,591.00;66,722.25
Jan 24, 2022 6:00 PM;Jan 24, 2022 7:00 PM;71,974.25;67,074.25
Jan 24, 2022 7:00 PM;Jan 24, 2022 8:00 PM;70,537.00;65,632.50
Jan 24, 2022 8:00 PM;Jan 24, 2022 9:00 PM;67,166.00;62,344.50
Jan 24, 2022 9:00 PM;Jan 24, 2022 10:00 PM;64,145.00;59,448.50
Jan 24, 2022 10:00 PM;Jan 24, 2022 11:00 PM;61,385.50;56,779.25
Jan 24, 2022 11:00 PM;Jan 25, 2022 12:00 AM;57,061.50;52,431.00
Jan 25, 2022 12:00 AM;Jan 25, 2022 1:00 AM;52,647.00;47,347.25
Jan 25, 2022 1:00 AM;Jan 25, 2022 2:00 AM;50,987.00;45,184.00
Jan 25, 2022 2:00 AM;Jan 25, 2022 3:00 AM;50,367.00;44,136.50
Jan 25, 2022 3:00 AM;Jan 25, 2022 4:00 AM;50,764.25;44,291.00
Jan 25, 2022 4:00 AM;Jan 25, 2022 5:00 AM;51,866.50;45,365.00
Jan 25, 2022 5:00 AM;Jan 25, 2022 6:00 AM;54,767.75;48,462.25
Jan 25, 2022 6:00 AM;Jan 25, 2022 7:00 AM;61,106.50;55,079.50
Jan 25, 2022 7:00 AM;Jan 25, 2022 8:00 AM;69,842.50;64,240.50
Jan 25, 2022 8:00 AM;Jan 25, 2022 9:00 AM;73,238.50;67,542.25
Jan 25, 2022 9:00 AM;Jan 25, 2022 10:00 AM;74,597.00;67,556.25
Jan 25, 2022 10:00 AM;Jan 25, 2022 11:00 AM;74,611.50;65,658.50
Jan 25, 2022 11:00 AM;Jan 25, 2022 12:00 PM;75,365.75;64,607.00
Jan 25, 2022 12:00 PM;Jan 25, 2022 1:00 PM;75,210.75;63,226.25
Jan 25, 2022 1:00 PM;Jan 25, 2022 2:00 PM;74,185.00;62,146.25
Jan 25, 2022 2:00 PM;Jan 25, 2022 3:00 PM;72,949.00;62,351.50
Jan 25, 2022 3:00 PM;Jan 25, 2022 4:00 PM;71,458.75;63,248.25
Jan 25, 2022 4:00 PM;Jan 25, 2022 5:00 PM;70,408.00;64,272.75
Jan 25, 2022 5:00 PM;Jan 25, 2022 6:00 PM;72,172.75;66,786.25
Jan 25, 2022 6:00 PM;Jan 25, 2022 7:00 PM;72,498.50;67,054.00
Jan 25, 2022 7:00 PM;Jan 25, 2022 8:00 PM;70,851.00;65,404.00
Jan 25, 2022 8:00 PM;Jan 25, 2022 9:00 PM;67,435.00;61,936.50
Jan 25, 2022 9:00 PM;Jan 25, 2022 10:00 PM;64,314.25;58,587.25
Jan 25, 2022 10:00 PM;Jan 25, 2022 11:00 PM;61,657.00;55,514.25
Jan 25, 2022 11:00 PM;Jan 26, 2022 12:00 AM;57,352.00;50,558.50
Jan 26, 2022 12:00 AM;Jan 26, 2022 1:00 AM;54,363.00;45,331.00
Jan 26, 2022 1:00 AM;Jan 26, 2022 2:00 AM;52,527.00;42,712.50
Jan 26, 2022 2:00 AM;Jan 26, 2022 3:00 AM;51,966.25;41,522.75
Jan 26, 2022 3:00 AM;Jan 26, 2022 4:00 AM;52,371.75;41,231.50
Jan 26, 2022 4:00 AM;Jan 26, 2022 5:00 AM;53,389.25;41,538.50
Jan 26, 2022 5:00 AM;Jan 26, 2022 6:00 AM;56,024.50;43,406.50
